"","latitude","longitude","logk","mean_mean_daily_temp_str","aet_mm_uyr","AETmonth","clay","cly_pc_uav","crp_pc_use","log10DRPc","elev","log10ero_kh_uav","for_pc_use","log10inu_pc_umx","ire_pc_use","kar_pc_use","log10lka_pc_use","log10lkv_mc_usu","log10NO3c","ocd","log10pop_ct_usu","log10ppd_pk_uav","pre_mm_uyr","log10precipmonth","pst_pc_use","log10rdd_mk_uav","log10riv_tc_usu","run_mm_syr","sand","log10sgr_dk_sav","silt","slope","slp_dg_uav","slt_pc_uav","snd_pc_uav","snowmonth","snw_pc_uyr","soc_th_uav","soilwatermonth","sphw","swc_pc_uyr","tempmonth","tmp_dc_smx","tmp_dc_uyr","log10TNdep","tns","log10Total.Soil.P","log10TPdep","tpi","urb_pc_use","wet_pc_ug1","log10TN2TP","mean_mean_daily_temp_rip","diff"
"101",49.2948611,-122.5675556,-6.12164612805032,10.5,592,46,12,9,3,-2.14993127360194,370.3125,3.21192108430851,76,1.11394335230684,1,0,0.778151250383644,2.34439227368511,-1.11531715239335,7.09999990463257,1.59493369984628,2.04934596558936,1592,1.92941892571429,1,1.83884909073726,2.78424131188216,1633,48,2.35983548233989,39,1.98845672607422,18.1,34,57,3,30,110,61,4.80000019073486,88,13.5,16.6,7.5,2.54495928691681,5.80000019073486,2.50770635175989,0.92294293869307,-2.8671875,7,4,4.25934946913036,10.2,0.000371779
"102",49.2675028,-122.5596667,-6.10258294090994,11.8,592,46,15,9,3,-2.14086684320406,206.4375,3.21192108430851,76,1.11394335230684,1,0,0.778151250383644,2.34439227368511,-1.12372223105515,7.59999990463257,1.59493369984628,2.04934596558936,1592,1.92941892571429,1,1.83884909073726,2.78424131188216,1633,48,2.35983548233989,35,3.83022785186768,18.1,34,57,3,30,110,61,4.90000009536743,88,13.5,16.6,7.5,2.54495928691681,5.80000019073486,2.50770635175989,0.92294293869307,-2.5703125,7,4,4.25934946913036,11.7,-0.001065821
"103",49.2775278,-122.5459167,-6.21872506149663,11.4,592,46,13,9,3,-2.08269299837778,317.3125,3.21192108430851,76,1.11394335230684,1,0,0.778151250383644,2.34439227368511,-1.13679506753856,7,1.59493369984628,2.04934596558936,1592,1.92941892571429,1,1.83884909073726,2.78424131188216,1633,47,2.35983548233989,38,6.03253793716431,18.1,34,57,3,30,110,61,4.69999980926514,88,13.5,16.6,7.5,2.54495928691681,5.80000019073486,2.50770635175989,0.92294293869307,-0.96875,7,4,4.25934946913036,11.4,0.000170284
"104",46.2164444,9.02175,-5.86093570763807,4.6,553,13,12,14,2,-1.68547445845108,462.25,3.84855857212376,74,1.14612803567824,0,0,0.0791812460476248,2.24551266781415,-0.461610851515678,6.59999990463257,1.98289056564187,1.75848041008524,1495,1.83884909073726,24,2.58994960132571,3.6473842416957,1267,54,2.85125834871908,32,16.9719524383545,27.4,38,48,32,33,91,100,5.30000019073486,100,1.2,17.5,4,3.02738080554128,7.09999990463257,2.36232642911299,1.14451046741041,7.8671875,3,1,4.52020345903748,1.9,-0.000994431
"105",46.2647778,8.9917222,-5.87625655737171,4,523,12,10,14,2,-1.92948001442427,407.5,3.89281782430958,71,1.04139268515823,0,0,0.0791812460476248,2.24303804868629,-0.324206006007354,6.69999980926514,1.46821436276855,1.4586680597649,1563,1.89762709129044,26,2.53529412004277,3.35191587597148,1305,62,3.15715443990628,26,23.0129909515381,27.5,38,47,42,36,92,100,5.19999980926514,100,-0.6,14.9,3.2,3.02738080554128,7.30000019073486,2.48812264618093,1.14451046741041,-7.2421875,1,1,4.52020345903748,3,0.000191079
"106",46.1821667,8.9430556,-6.12192226830398,4.5,553,13,12,14,2,-1.53580451684304,449,3.84855857212376,74,1.14612803567824,0,0,0.0791812460476248,2.24551266781415,0.842241862947452,6.80000019073486,1.98289056564187,1.75848041008524,1495,1.83884909073726,24,2.58994960132571,3.6473842416957,1267,57,2.85125834871908,29,25.1603183746338,27.4,38,48,32,33,91,100,5.19999980926514,100,1.2,17.5,4,3.02738080554128,7.09999990463257,2.48812264618093,1.14451046741041,-6,3,1,4.52020345903748,4.2,-0.000217304
"107",46.2350556,8.9945833,-5.93009591977936,4.2,523,12,16,14,2,-1.66952146049342,1004.8125,3.89281782430958,71,1.04139268515823,0,0,0.0791812460476248,2.24303804868629,-0.396904343243852,6.5,1.46821436276855,1.4586680597649,1563,1.89762709129044,26,2.53529412004277,3.35191587597148,1305,53,3.15715443990628,30,17.1706123352051,27.5,38,47,42,36,92,100,4.90000009536743,100,-0.6,14.9,3.2,3.02738080554128,7.40000009536743,2.48812264618093,1.14451046741041,-6.859375,1,1,4.52020345903748,2.8,8.16319999999999e-05
"108",42.933024,141.22478,-5.04458284682997,4.9,646,49,17,17,5,-1.89173348505785,452.25,2.68930885912362,89,1.83250891270624,0,0,0.204119982655925,2.11727129565576,-0.874755618854221,6.80000019073486,2.98553424837801,3.2249247091863,1398,2.09342168516224,2,2.85793526471943,2.95829242407109,951,44,2.47129171105894,37,5.52858304977417,13.9,48,36,12,46,98,100,4.80000019073486,97,8.4,20,4.5,NA,10.6000003814697,2.97313230904768,NA,-3.578125,5,1,NA,2.5,0.004580301
"109",42.890136,141.342945,-3.2795076670232,5.8,657,52,16,12,8,-2.02152168841305,334.5,2.8555191556678,45,1.55630250076729,0,0,0,0,-0.817027342322479,6.19999980926514,2.38193414028034,3.12478877054904,1174,2.04532297878666,3,3.70943957413241,2.43278976675626,975,44,1.91907809237607,39,3.39430665969849,3.3,41,48,4,29,60,98,4.69999980926514,93,10.2,21.5,7.3,NA,10,2.97313230904768,NA,-2.53125,49,0,NA,2.6,0.032405958
"110",42.977025,141.286715,-3.42596066649975,5.9,646,49,18,17,5,-2.08902793370801,251.8125,2.68930885912362,89,1.83250891270624,0,0,0.204119982655925,2.11727129565576,-0.766624422724592,6.30000019073486,2.98553424837801,3.2249247091863,1398,2.09342168516224,2,2.85793526471943,2.95829242407109,951,42,2.47129171105894,37,7.82617807388306,13.9,48,36,12,46,98,100,4.80000019073486,97,8.4,20,4.5,NA,9.69999980926514,2.97313230904768,NA,-5.5234375,5,1,NA,3.7,0.026751205
"111",42.824668,141.291351,-4.57031910192767,5.4,661,50,17,11,6,-1.83099721112494,521,2.78746047451842,83,1.68124123737559,0,0,0.113943352306837,1.20411998265592,-0.947457138123966,7.09999990463257,1.70216332868592,2.42407761130642,1238,2.05690485133647,3,3.23779499327392,2.50517440669747,948,46,2.27875360095283,35,4.35074615478516,7.7,44,45,12,39,86,100,4.69999980926514,96,9,20.3,6,NA,10.5,2.97313230904768,NA,-6.5078125,11,0,NA,1.6,0.007968798
"112",55.9362361,13.8994333,-4.40889756607891,0.9,444,4,10,8,20,-1.66492234425462,116.0625,2.02938377768521,37,0,10,0,0.204119982655925,0.845098040014257,-0.975657016734041,5.5,0.940864975966722,1.46166356934088,680,1.79934054945358,2,2.80002935924413,2.01769680171023,401,65,1.9731278535997,24,1.55752623081207,1.6,28,65,74,28,103,99,4.90000009536743,88,0.8,16.1,7.2,2.97471806559976,5.30000019073486,2.43517317966578,0.940782252729431,1.2109375,0,0,4.67126893377694,0.3,0.010550597
"113",55.8991806,13.9904778,-6.26900356800449,1,441,3,12,10,38,-1.37189559967734,115.375,2.31386722036915,31,1.04139268515823,16,0,0.146128035678238,0.845098040014257,0.34893171358392,5.5,1.17032039987338,1.5552395923936,663,1.75587485567249,3,2.84198480459011,2.38042471735675,373,64,1.36172783601759,23,2.07979321479797,1.3,29,62,53,25,92,96,4.69999980926514,87,1.2,16.5,7.4,2.97471806559976,5.59999990463257,2.43517317966578,0.940782252729431,2.296875,0,0,4.67126893377694,0.8,0.000535502
"114",55.9298472,13.5720833,-4.50469247182673,1.3,447,4,15,10,17,-1.86317136141439,83.5625,1.93449845124357,37,1,1,0,0.949390006644913,0.477121254719662,-0.20157674407071,5.19999980926514,0.847696020734165,1.68551781775074,698,1.83250891270624,1,3.17753649992986,1.63365021522962,441,54,1.75587485567249,29,1.32984566688538,1.6,30,58,71,27,96,100,4.80000019073486,88,0.9,16.2,7.3,2.97471806559976,6.59999990463257,2.43517317966578,0.940782252729431,0.2265625,6,7,4.67126893377694,1.3,0.009859397
"115",55.8928694,13.6232528,-6.03271038143564,0.8,447,4,13,10,17,-1.67613502784475,86.375,1.93449845124357,37,1,1,0,0.949390006644913,0.477121254719662,-0.973475151736747,5.30000019073486,0.847696020734165,1.68551781775074,698,1.83250891270624,1,3.17753649992986,1.63365021522962,441,56,1.75587485567249,30,1.64519965648651,1.6,30,58,71,27,96,100,4.59999990463257,88,0.9,16.2,7.3,2.97471806559976,6.80000019073486,2.43517317966578,0.940782252729431,-0.859375,6,7,4.67126893377694,0.3,0.001062491
"116",43.2124167,-3.2709333,-4.26577166369166,12,656,41,21,21,0,-1.93799127042597,350,3.01619735351244,100,0,0,88,0,0,-0.631917333663948,5,0.794557751254762,1.59081955127089,1115,2.04532297878666,13,2.72997428569956,1.86490840922538,773,36,2.1846914308176,41,9.64063453674316,13.7,37,42,3,9,59,82,5.19999980926514,90,14,18.6,12.5,NA,8.60000038146973,2.43517317966578,NA,-13.3125,0,0,NA,11.7,-0.009503759
"117",43.2091,-3.26715,-5.1421478117353,12,656,41,21,21,0,-1.93799127042597,350,3.01619735351244,100,0,0,88,0,0,-0.631917333663948,5,0.794557751254762,1.59081955127089,1115,2.04532297878666,13,2.72997428569956,1.86490840922538,773,36,2.1846914308176,41,9.64063453674316,13.7,37,42,3,9,59,82,5.19999980926514,90,14,18.6,12.5,NA,8.60000038146973,2.43517317966578,NA,-13.3125,0,0,NA,12.3,-0.001931384
"118",43.2084667,-3.26715,-4.87334863008779,12,656,41,21,21,0,-1.93799127042597,350,3.01619735351244,100,0,0,88,0,0,-0.631917333663948,5,0.794557751254762,1.59081955127089,1115,2.04532297878666,13,2.72997428569956,1.86490840922538,773,36,2.1846914308176,41,9.64063453674316,13.7,37,42,3,9,59,82,5.19999980926514,90,14,18.6,12.5,NA,8.60000038146973,2.43517317966578,NA,-13.3125,0,0,NA,11.2,0.000769089000000001
"119",43.3089167,-3.2606,-5.57578194911733,12.9,656,41,23,21,0,-1.82585390071432,177.4375,3.01619735351244,100,0,0,88,0,0,-0.670323207494917,5,0.794557751254762,1.59081955127089,1115,2.04532297878666,13,2.72997428569956,1.86490840922538,773,31,2.1846914308176,43,12.8034610748291,13.7,37,42,3,9,59,82,5.30000019073486,90,14,18.6,12.5,NA,8.60000038146973,2.43517317966578,NA,-9.5390625,0,0,NA,12.7,-0.024089103
"120",37.6815333,-8.1181333,-6.00021471844079,13.2,479,25,14,22,64,-0.397055312580894,218.25,2.81690383937566,32,0.301029995663981,0,0,0,0,0.183003188984156,3.29999995231628,0.723619835515463,1.37843424206208,566,1.93951925261862,27,2.63848925695464,1.88255868820969,243,51,1.69897000433602,33,1.13734996318817,1.5,37,41,2,0,14,65,6.19999980926514,47,10.2,23.3,16.1,2.47856579108213,2.09999990463257,2.72621899742394,0.654175232310014,-0.609375,0,0,4.46172367967873,11.9,-0.04497802
"121",37.5162861,-8.0103889,-6.15580819922346,12.5,490,25,15,18,13,-0.807305420439706,240.5625,2.51982799377572,19,1.04139268515823,0,0,0,0,-0.207175058624685,3.59999990463257,0.225309281725863,0.792671789141567,580,1.95424250943932,16,2.67394199863409,1.76771971153746,263,49,1.76342799356294,35,1.7176958322525,3.1,32,50,2,0,19,67,6.30000019073486,49,9.9,22.9,15.8,2.47856579108213,2.59999990463257,2.72621899742394,0.654175232310014,-2.546875,0,0,4.46172367967873,11.3,-0.037507474
"122",37.617225,-7.6838,-5.56609145777643,14,464,23,19,18,4,-1.06349002879949,87.4375,2.48429983934679,42,0.477121254719662,0,0,0,0,-0.514677501770724,3.29999995231628,0.367355921026019,0.699577591398909,549,1.90308998699194,13,2.60422605308447,2.28067851058927,216,46,1.79239168949825,32,2.49555993080139,2.5,31,51,1,0,18,61,6.19999980926514,46,10.3,23.9,16.4,2.73126298275231,2.20000004768372,2.72621899742394,0.951807152899328,-1.515625,0,0,4.41678895075959,12.4,0.001733528
"123",37.5175194,-7.5791667,-6.06036285163796,13.5,479,23,17,17,1,-1.12185022791847,73.5625,2.66745295288995,34,1.30102999566398,0,13,0,0,-0.529390949841551,3.79999995231628,0.479719235439571,0.733999286538387,566,1.89762709129044,4,2.68752896121463,2.7359659788257,218,54,1.88081359228079,28,4.44497346878052,5,30,53,0,0,20,61,6.30000019073486,48,10.3,24,16,2.73126298275231,2.90000009536743,2.72621899742394,0.951807152899328,-3.546875,0,0,4.41678895075959,10.8,-7.02900000000002e-05
"124",49.373034,1.496544,-2.73174190114771,10.7,546,23,17,20,47,-0.648662946199204,144.75,2.54032947479087,3,0.778151250383644,0,100,0,0,0.864428814166647,5.19999980926514,0.893650816985964,1.6086543775121,682,1.80617997398389,18,2.97220283837906,1.70189595642055,428,15,1.8750612633917,66,5.79480218887329,2.7,36,44,3,7,45,58,5.40000009536743,77,10.8,17.3,10.1,3.042427654785,6.30000019073486,2.47296172028069,0.976990026252423,-3.3515625,0,0,4.70277074943919,10.2,0.049977739
"125",49.232267,1.867017,-2.88308773293489,10.5,545,23,21,20,67,-0.609462928475479,101.4375,2.82607480270083,0,1.11394335230684,5,100,0,0,0.928890701398863,5,1.43725892958346,1.89107448387508,661,1.78532983501077,6,3.00902574208691,1.94350440860623,288,20,1.69019608002851,57,2.1003041267395,2.1,35,46,1,6,33,57,6.59999990463257,75,10.7,17.6,10.1,3.042427654785,6.30000019073486,2.47296172028069,0.976990026252423,-3.546875,2,0,4.70277074943919,10.3,0.021772752
"126",49.111616,1.849061,-2.20661027956214,11.5,538,23,22,22,52,-0.603416721047248,108.4375,2.88138465677057,1,1.14612803567824,3,100,0,0,0.928254312071086,5.09999990463257,1.44018465407089,2.25703265158825,642,1.77085201164214,3,3.24303804868629,1.34346767746926,232,22,1.7160033436348,54,2.45389604568481,3.2,38,40,2,7,39,55,6.19999980926514,73,11,17.9,10.4,3.042427654785,6.30000019073486,2.47296172028069,0.976990026252423,-2.96875,5,0,4.70277074943919,10.7,0.065060259
"127",61.5324389,23.5449806,-5.48786440437265,9,416,29,19,5,2,-2.1155685879342,161.125,1.14612803567824,85,1.32221929473392,0,0,1.13987908640124,4.30293669970487,-1.50350700128566,6.80000019073486,2.46998539774214,1.62969495710551,596,1.78532983501077,0,2.74663419893758,3.92256540889015,300,36,1.6232492903979,42,0.608179271221161,3.4,27,66,8,50,146,68,4.5,86,9.5,15.8,2.8,2.37204926144242,10.5,NA,0.870003916474974,-0.2578125,2,12,4.13937846587406,8.1,6.91729999999996e-05
"128",61.5049444,23.450375,-5.95035676942762,9.1,419,29,17,6,9,-2.12689272637126,157.6875,1.50514997831991,80,1.44715803134222,0,0,1.16136800223497,4.52348633234323,-1.49322475789067,6.69999980926514,2.72953734526394,1.57482963530129,605,1.79239168949825,0,2.76192783842053,4.24280634662094,306,37,1.88081359228079,44,0.526338577270508,3,28,65,10,48,130,69,4.59999990463257,86,9.5,15.6,3.3,2.37204926144242,10.5,2.62945175351076,0.870003916474974,-0.4453125,2,12,4.13937846587406,7.2,0.000793013
"129",61.5769,24.1259917,-6.27987541840247,8.6,420,29,12,5,2,-2.31169341909905,168.6875,1.36172783601759,78,1.60205999132796,0,0,1.30749603791321,0.602059991327962,-1.70635568185603,6.80000019073486,0.848065895403991,1.55755532051209,595,1.79239168949825,0,2.96142109406645,1.64424158584373,290,48,1.61278385671974,39,1.1051789522171,2.1,29,64,10,47,116,68,4.5,85,9.2,15.8,3.5,2.37204926144242,10.8000001907349,2.62945175351076,0.870003916474974,0.4921875,2,18,4.13937846587406,8.3,-4.32049999999999e-05
"130",61.50585,23.9314528,-6.00169106009592,7.8,418,28,28,5,7,-2.30705888120253,133.5625,1.51851393987789,61,1.14612803567824,0,0,1.30749603791321,1.5910646070265,-1.72986340331588,6.69999980926514,1.78986263004638,2.51492610134678,585,1.78532983501077,0,3.49651451869775,1.79599118250291,297,19,1.32221929473392,49,0.655824482440948,2.2,28,65,9,43,107,68,4.69999980926514,85,9.3,15.9,3.6,2.37204926144242,11.6999998092651,NA,0.870003916474974,0.90625,40,16,4.13937846587406,8,0.000481791
"131",15.94825,-90.67535,-2.77300801012866,NA,1549,107,29,33,6,-1.88796984347317,191.1875,3.35564305022087,49,0,0,100,0.113943352306837,1.44715803134222,-0.295029850734939,4.19999980926514,2.14040118465141,2.05276702342099,3618,2.28780172993023,32,2.40140054078154,3.54073379366338,1621,38,1.93449845124357,29,0.647529423236847,8.5,34,33,0,0,37,100,5.90000009536743,95,22.9,27.2,24.5,2.70218101937268,5.90000009536743,2.27818178456752,1.36479912739479,-0.609375,0,0,3.9747150128845,NA,0.018467376
"132",15.94037,-90.67632,-3.49969089590338,NA,1549,107,28,33,6,-1.88796984347317,190.1875,3.35564305022087,49,0,0,100,0.113943352306837,1.44715803134222,-0.295029850734939,4.19999980926514,2.14040118465141,2.05276702342099,3618,2.28780172993023,32,2.40140054078154,3.54073379366338,1621,37,1.93449845124357,30,0.6090127825737,8.5,34,33,0,0,37,100,5.90000009536743,95,22.9,27.2,24.5,2.70218101937268,5.90000009536743,2.27818178456752,1.36479912739479,-0.0625,0,0,3.9747150128845,NA,0.013148922
"133",15.90793,-90.6682,-4.26740656927149,NA,1549,107,27,33,6,-2.18498757805903,183.625,3.35564305022087,49,0,0,100,0.113943352306837,1.44715803134222,-0.570729726596571,4.59999990463257,2.14040118465141,2.05276702342099,3618,2.28780172993023,32,2.40140054078154,3.54073379366338,1621,30,1.93449845124357,34,1.65250468254089,8.5,34,33,0,0,37,100,5.90000009536743,95,22.9,27.2,24.5,2.70218101937268,6.09999990463257,2.27818178456752,1.36479912739479,-1.2265625,0,0,3.9747150128845,NA,0.007502416
"134",15.92172,-90.65257,-4.21156668272081,NA,1549,107,29,33,6,-2.16169062844403,179.625,3.35564305022087,49,0,0,100,0.113943352306837,1.44715803134222,-0.577121054915292,4.30000019073486,2.14040118465141,2.05276702342099,3618,2.28780172993023,32,2.40140054078154,3.54073379366338,1621,36,1.93449845124357,31,0.909882068634033,8.5,34,33,0,0,37,100,5.90000009536743,95,22.9,27.2,24.5,2.70218101937268,6,2.27818178456752,1.36479912739479,-1.0625,0,0,3.9747150128845,NA,-0.031600839
"135",43.42873,-89.81822,-2.79671436318895,9.9,701,40,23,18,34,-1.93102446138044,366.375,3.74413645240125,54,0.301029995663981,2,69,0.0791812460476248,1.36172783601759,-1.17158366246299,4.30000019073486,1.47482792603444,1.3386158384906,830,1.77085201164214,11,2.47275644931721,3.01993838562096,315,14,1.56820172406699,61,4.02164506912231,3.9,44,38,1,18,33,70,5.90000009536743,79,9.2,21.5,6.8,3.00967526097179,10.3000001907349,2.26597133516591,0.940696392191615,-2.4375,1,10,4.70631198968679,8.2,0.051182728
"136",43.38441,-89.79604,-2.78234190628766,8.8,689,40,26,19,37,-1.79153050879595,329.1875,3.66209644541792,54,0,3,30,0.0413926851582251,0.602059991327962,-0.0291348751923171,4.30000019073486,0.761852694466383,1.0381033103059,814,1.77085201164214,12,2.29225607135648,2.35157407983045,322,20,1.43136376415899,52,6.2088828086853,4.5,44,37,1,16,32,69,5.80000019073486,77,9.5,21.8,7.3,3.00967526097179,9,2.26597133516591,0.940696392191615,-2.8671875,0,0,4.70631198968679,8.3,0.044654799
"137",43.1018,-90.1572,-2.3271189314397,9.1,683,40,24,13,21,-1.74385276626432,273.375,3.15836249209525,67,0.845098040014257,3,15,0.6232492903979,3.67338957818831,0.0867651277929607,4.09999990463257,2.74922366927514,1.38658813390779,817,1.75587485567249,4,2.57518784492766,4.83765180399492,287,17,1.32221929473392,56,3.35606741905212,1.6,39,48,2,23,43,68,6,82,9.7,21.7,5.7,3.01190916268139,9.89999961853027,2.26597133516591,0.907935404235687,-0.78125,1,29,4.74130687935232,7.9,0.079815262
"138",43.11382,-90.05852,-2.38568530674583,9.5,683,40,26,13,21,-1.72930487737564,268.875,3.15836249209525,67,0.845098040014257,3,15,0.6232492903979,3.67338957818831,0.0841779960142697,4.09999990463257,2.74922366927514,1.38658813390779,817,1.75587485567249,4,2.57518784492766,4.83765180399492,287,15,1.32221929473392,58,5.961745262146,1.6,39,48,2,23,43,68,6,82,9.7,21.7,5.7,3.01190916268139,9.69999980926514,2.26597133516591,0.907935404235687,-2.1015625,1,29,4.74130687935232,8.3,0.058340412
"139",30.41894,-97.81269,-5.77991369219119,18.5,472,36,26,24,22,-1.05144601234917,250.1875,3.07481644064517,9,0.301029995663981,4,37,0.146128035678238,4.06881642992222,-0.136021467622533,3.79999995231628,2.98861781004842,1.0509208369354,558,1.78532983501077,65,2.31806333496276,4.54226917394442,171,32,1.53147891704226,35,2.6875696182251,1.2,35,41,0,0,12,50,6.69999980926514,32,14.6,28.8,17.4,2.74684708342917,5.09999990463257,2.43517317966578,0.954595887424666,-4.015625,1,4,4.42958431691112,NA,0.000501848
"140",30.24457,-98.12511,-5.13887232661174,18.4,714,37,29,28,6,-1.3216882372521,363.8125,3.36772854608698,90,0,0,0,0,0,-0.322272542846357,3.29999995231628,1.00470819654434,1.74682873174348,845,1.79934054945358,56,2.5854607295085,1.38024743141055,181,28,1.65321251377534,40,1.72310626506805,2.4,41,30,0,0,21,52,7.30000019073486,51,14.2,28.1,19,2.71690982995683,3.59999990463257,2.47296172028069,0.923583708339025,-0.46875,0,0,4.43065924252442,NA,-0.007216985
"141",30.1688,-98.219,-6.02049096709011,18,728,38,28,28,6,-1.32157501487616,402.4375,3.3163897510732,76,0,0,0,0,0,-0.323038762893247,3.29999995231628,0.649140064144219,1.31016206520445,860,1.80617997398389,72,2.19033169817029,1.41835101684871,187,30,1.63346845557959,41,1.78623533248901,2.4,41,31,0,0,21,53,7.40000009536743,52,14.1,27.8,18.8,2.71690982995683,3.29999995231628,2.47296172028069,0.923583708339025,-1.0078125,0,0,4.43065924252442,NA,-0.000189015
"142",30.1381,-97.77395,-5.96002944796048,18.6,721,36,30,32,10,-1.28354878981477,186.3125,3.21827285357145,78,0,0,37,0,0,-0.368704946415969,3.09999990463257,2.11644834061633,2.25320711561504,852,1.80617997398389,47,3.13449585583467,2.44770520775563,196,34,1.65321251377534,32,1.18583762645721,1.9,39,29,0,0,18,51,6.59999990463257,51,14.8,28.7,19.2,2.74684708342917,3.70000004768372,2.43517317966578,0.954595887424666,-0.828125,14,0,4.42958431691112,NA,-2.74000000000021e-06
"143",21.44761,-157.85721,-1.81776175141137,20,402,13,32,16,0,NA,138.5625,3.21774707326279,0,0,0,0,0,0,NA,5.09999990463257,0,0,1355,1.99563519459755,0,0,0.996467890261717,2113,27,2.6730209071289,37,12.865683555603,7.2,36,47,52,24,146,100,5.19999980926514,100,0.3,10.5,4.8,NA,6.09999990463257,NA,NA,-0.59375,0,0,NA,20.5,0.156946794
"144",21.4951,-157.85899,-2.19110924813626,21.3,402,13,26,16,0,NA,76.0625,3.21774707326279,0,0,0,0,0,0,NA,4.80000019073486,0,0,1355,1.99563519459755,0,0,0.996467890261717,2113,33,2.6730209071289,38,6.8862476348877,7.2,36,47,52,24,146,100,5.5,100,0.3,10.5,4.8,NA,6.09999990463257,NA,NA,-1.1171875,0,0,NA,20.9,0.101496295
"145",21.56833,-157.89384,-2.77068354624066,20.4,402,13,26,16,0,NA,51,3.21774707326279,0,0,0,0,0,0,NA,4.80000019073486,0,0,1355,1.99563519459755,0,0,0.996467890261717,2113,33,2.6730209071289,37,5.56150484085083,7.2,36,47,52,24,146,100,5.40000009536743,100,0.3,10.5,4.8,NA,6.09999990463257,NA,NA,-5.2265625,0,0,NA,22.1,0.056268423
"146",21.63352,-158.05266,-5.05021462354467,21,402,13,28,16,0,NA,89.125,3.21774707326279,0,0,0,0,0,0,NA,4.19999980926514,0,0,1355,1.99563519459755,0,0,0.996467890261717,2113,34,2.6730209071289,35,8.1747932434082,7.2,36,47,52,24,146,100,6.09999990463257,100,0.3,10.5,4.8,NA,4.69999980926514,NA,NA,-1.3828125,0,0,NA,20.5,0.003424855
"147",-40.7781833,-71.1262167,-2.9459293081552,NA,597,14,14,15,0,-1.65787960126174,798.5625,3.47928731647617,38,1.41497334797082,0,0,1.16435285578444,4.95498018321336,0.334847679596283,5.40000009536743,1.60358818751052,0.9887372752888,1053,2.13033376849501,8,2.26245108973043,4.29443926379413,746,57,2.45939248775923,27,9.545241355896,14.4,20,63,20,19,89,76,6.30000019073486,74,2.2,13.7,6.8,2.46152672758335,5.69999980926514,2.93838771864774,0.510422139619223,-2.90625,0,13,4.58843770887074,1.6,0.049943518
"148",-40.7532167,-71.1205167,-4.29606804500373,4.5,597,14,11,15,0,-1.6280364653758,767.125,3.47928731647617,38,1.41497334797082,0,0,1.16435285578444,4.95498018321336,0.140974479541509,5.69999980926514,1.60358818751052,0.9887372752888,1053,2.13033376849501,8,2.26245108973043,4.29443926379413,746,59,2.45939248775923,26,10.7477912902832,14.4,20,63,20,19,89,76,6.19999980926514,74,2.2,13.7,6.8,2.46152672758335,6.30000019073486,2.93838771864774,0.510422139619223,-10.1015625,0,13,4.58843770887074,1.9,0.011803355
"149",-40.8217,-71.1061,-2.90641942365271,NA,597,14,13,15,0,-1.51927291189917,744.5,3.47928731647617,38,1.41497334797082,0,0,1.16435285578444,4.95498018321336,0.294098627590728,5.40000009536743,1.60358818751052,0.9887372752888,1053,2.13033376849501,8,2.26245108973043,4.29443926379413,746,57,2.45939248775923,28,4.68943023681641,14.4,20,63,20,19,89,76,6.5,74,2.2,13.7,6.8,2.46152672758335,5.59999990463257,2.93838771864774,0.510422139619223,-3.2578125,0,13,4.58843770887074,1.5,0.047949389
"150",-40.7163167,-71.0999833,-2.86443946719506,4.4,564,14,13,18,0,-1.61425873027547,815.3125,3.51772359483374,46,0.845098040014257,0,0,0.806179973983887,3.80407124888566,-0.844858039870788,6.09999990463257,0.748885440009517,0.642365580844973,931,2.11058971029925,11,2.03742649794062,3.41004362623334,733,58,2.46686762035411,28,12.1608409881592,18.7,22,58,21,21,98,73,6.09999990463257,71,1.9,13.4,6.1,2.46152672758335,6.19999980926514,2.93838771864774,0.510422139619223,-12.140625,0,5,4.58843770887074,2.9,0.051317549
"151",66.3262333,29.552,-5.86614094643977,6.5,198,16,4,8,0,-2.38121654695222,214.8125,4.22541267286595,0,1.79239168949825,0,0,0,0,-0.616431585971773,6.59999990463257,0.00216606175650763,0.0174507295105361,377,1.6232492903979,0,0,1.56433459595128,547,62,2.11058971029925,34,1.03666388988495,13.3,44,48,4,70,158,92,4.69999980926514,96,-0.2,5.5,-11.1,2.05695485469886,7.90000009536743,2.57829923884057,0.469613121264805,-0.9609375,0,0,4.22467485434067,6.7,0.000446497
"152",66.3387083,29.52005,-4.15611992839092,7.1,198,16,5,8,0,-2.79735381105127,185,4.22541267286595,0,1.79239168949825,0,0,0,0,-1.07808290953778,6.59999990463257,0.00216606175650763,0.0174507295105361,377,1.6232492903979,0,0,1.56433459595128,547,61,2.11058971029925,33,2.73732662200928,13.3,44,48,4,70,158,92,4.69999980926514,96,-0.2,5.5,-11.1,2.05695485469886,8.39999961853027,2.57829923884057,0.469613121264805,0.0703125,0,0,4.22467485434067,6.7,0.012418694
"153",66.3794417,29.4235083,-6.01586913118255,5.9,198,16,6,8,0,-2.79282034873946,223.4375,4.22541267286595,0,1.79239168949825,0,0,0,0,-1.06750833766139,6.59999990463257,0.00216606175650763,0.0174507295105361,377,1.6232492903979,0,0,1.56433459595128,547,64,2.11058971029925,30,1.10410535335541,13.3,44,48,4,70,158,92,4.59999990463257,96,-0.2,5.5,-11.1,2.05695485469886,9,2.62945175351076,0.469613121264805,-0.84375,0,0,4.22467485434067,2.1,0.000254563
